Battle,Turn,Player_HP,Agent_HP
175,1,67,65
175,2,55,61
175,3,65,71
175,4,75,75
175,5,65,65
175,6,52,51
175,7,46,45
175,8,38,34
175,9,23,21
175,10,18,21
175,11,28,31
175,12,28,25
175,13,20,13
175,14,16,13
175,15,15,13
175,16,0,1
176,1,60,61
176,2,60,58
176,3,46,48
176,4,46,45
176,5,46,47
176,6,46,48
176,7,56,58
176,8,56,56
176,9,46,52
176,10,38,42
176,11,38,40
176,12,43,40
176,13,38,20
176,14,26,12
176,15,24,12
176,16,20,12
176,17,20,12
176,18,15,12
176,19,25,22
176,20,35,32
176,21,35,34
176,22,35,34
176,23,25,24
176,24,25,19
176,25,25,24
176,26,35,34
176,27,35,34
176,28,35,29
176,29,21,19
176,30,21,19
176,31,31,29
176,32,18,18
176,33,20,18
176,34,20,13
176,35,15,13
176,36,5,1
176,37,15,11
176,38,15,-2
177,1,63,67
177,2,63,65
177,3,53,51
177,4,53,41
177,5,40,26
177,6,40,25
177,7,26,15
177,8,26,0
178,1,75,72
178,2,65,60
178,3,75,70
178,4,62,68
178,5,62,72
178,6,52,68
178,7,52,64
178,8,52,64
178,9,52,63
178,10,52,64
178,11,52,69
178,12,52,68
178,13,52,53
178,14,52,59
178,15,59,59
178,16,49,44
178,17,49,41
178,18,59,51
178,19,50,41
178,20,50,45
178,21,50,49
178,22,50,47
178,23,60,57
178,24,60,47
178,25,47,31
178,26,47,29
178,27,32,19
178,28,20,3
178,29,20,-7
179,1,65,62
179,2,65,58
179,3,65,55
179,4,65,62
179,5,61,47
179,6,58,47
179,7,58,47
179,8,56,36
179,9,43,21
179,10,28,12
179,11,28,-1
180,1,75,70
180,2,63,64
180,3,63,63
180,4,50,50
180,5,30,44
180,6,20,24
180,7,30,34
180,8,25,31
180,9,29,31
180,10,19,23
180,11,18,23
180,12,28,33
180,13,18,21
180,14,18,19
180,15,18,16
180,16,28,26
180,17,19,11
180,18,19,11
180,19,29,21
180,20,29,22
180,21,29,17
180,22,29,23
180,23,21,18
180,24,31,28
180,25,17,13
180,26,17,13
180,27,12,13
180,28,22,23
180,29,32,33
180,30,32,34
180,31,42,44
180,32,31,33
180,33,31,30
180,34,26,17
180,35,23,2
180,36,28,2
180,37,28,-18
181,1,55,75
181,2,55,70
181,3,55,75
181,4,55,75
181,5,53,69
181,6,53,67
181,7,53,62
181,8,53,63
181,9,53,61
181,10,53,61
181,11,53,67
181,12,53,73
181,13,53,73
181,14,53,68
181,15,53,68
181,16,53,64
181,17,33,54
181,18,29,39
181,19,14,30
181,20,9,30
181,21,5,24
181,22,15,34
181,23,7,19
181,24,7,20
181,25,15,20
181,26,15,15
181,27,25,25
181,28,12,15
181,29,22,25
181,30,30,25
181,31,30,25
181,32,40,35
181,33,40,33
181,34,40,37
181,35,40,41
181,36,40,40
181,37,28,29
181,38,28,24
181,39,28,29
181,40,28,36
181,41,16,33
181,42,1,33
181,43,7,33
181,44,5,33
181,45,-1,24
182,1,65,75
182,2,55,69
182,3,55,54
182,4,40,42
182,5,40,38
182,6,40,38
182,7,40,44
182,8,35,44
182,9,35,39
182,10,23,27
182,11,19,27
182,12,15,27
182,13,25,37
182,14,35,47
182,15,35,37
182,16,35,43
182,17,35,41
182,18,35,40
182,19,35,44
182,20,35,39
182,21,35,35
182,22,35,33
182,23,35,29
182,24,22,15
182,25,27,15
182,26,25,5
182,27,24,5
182,28,20,5
182,29,15,5
182,30,13,1
182,31,13,-14
183,1,59,60
183,2,59,45
183,3,48,39
183,4,48,39
183,5,48,38
183,6,36,34
183,7,36,24
183,8,34,11
183,9,34,-9
184,1,67,63
184,2,67,57
184,3,73,57
184,4,68,47
184,5,57,37
184,6,57,41
184,7,43,31
184,8,42,31
184,9,42,27
184,10,37,11
184,11,37,-1
185,1,65,65
185,2,52,53
185,3,52,54
185,4,52,39
185,5,38,28
185,6,27,16
185,7,27,11
185,8,27,-1
186,1,71,60
186,2,71,60
186,3,71,50
186,4,59,25
186,5,59,20
186,6,59,16
186,7,59,20
186,8,59,27
186,9,59,25
186,10,59,25
186,11,59,23
186,12,57,10
186,13,57,0
187,1,65,60
187,2,65,56
187,3,65,56
187,4,65,51
187,5,65,36
187,6,50,21
187,7,40,9
187,8,40,-3
188,1,67,62
188,2,67,52
188,3,72,52
188,4,72,52
188,5,72,58
188,6,72,56
188,7,72,51
188,8,75,61
188,9,65,48
188,10,55,38
188,11,44,34
188,12,44,34
188,13,44,40
188,14,44,38
188,15,44,28
188,16,32,13
188,17,32,-1
189,1,67,59
189,2,67,61
189,3,75,71
189,4,60,59
189,5,60,49
189,6,49,29
189,7,39,13
189,8,39,-12
190,1,66,63
190,2,66,62
190,3,66,61
190,4,66,63
190,5,56,54
190,6,56,62
190,7,56,64
190,8,56,63
190,9,56,65
190,10,56,55
190,11,66,65
190,12,66,50
190,13,53,37
190,14,50,21
190,15,38,8
190,16,38,-4
191,1,67,71
191,2,67,69
191,3,67,59
191,4,67,59
191,5,67,61
191,6,67,59
191,7,57,48
191,8,51,46
191,9,40,31
191,10,40,28
191,11,27,13
191,12,12,1
191,13,12,-14
192,1,69,63
192,2,73,63
192,3,63,51
192,4,60,39
192,5,56,26
192,6,56,22
192,7,56,28
192,8,36,17
192,9,25,1
192,10,20,1
192,11,20,-14
193,1,65,63
193,2,60,61
193,3,60,63
193,4,60,62
193,5,60,59
193,6,55,53
193,7,51,38
193,8,58,38
193,9,53,25
193,10,53,26
193,11,53,22
193,12,53,17
193,13,53,14
193,14,53,-1
194,1,69,61
194,2,70,61
194,3,66,49
194,4,62,45
194,5,60,34
194,6,60,24
194,7,70,34
194,8,66,9
194,9,66,-4
195,1,72,59
195,2,70,53
195,3,57,38
195,4,54,27
195,5,54,12
195,6,54,-3
196,1,75,70
196,2,72,58
196,3,70,49
196,4,67,37
196,5,52,27
196,6,52,24
196,7,62,34
196,8,59,19
196,9,59,24
196,10,59,26
196,11,59,22
196,12,59,21
196,13,56,7
196,14,41,3
196,15,41,-9
197,1,65,62
197,2,54,56
197,3,54,51
197,4,49,35
197,5,38,24
197,6,33,13
197,7,33,-7
198,1,61,63
198,2,68,63
198,3,53,51
198,4,40,36
198,5,29,26
198,6,17,11
198,7,23,11
198,8,20,7
198,9,18,7
198,10,28,17
198,11,24,3
198,12,34,13
198,13,34,-2
199,1,60,63
199,2,60,61
199,3,60,67
199,4,47,57
199,5,43,48
199,6,43,48
199,7,53,58
199,8,38,58
199,9,32,54
199,10,22,44
199,11,16,44
199,12,16,44
199,13,16,39
199,14,10,24
199,15,17,24
199,16,17,23
199,17,17,25
199,18,27,35
199,19,19,22
199,20,29,32
199,21,29,27
199,22,19,27
199,23,17,15
199,24,2,4
199,25,12,14
199,26,22,24
199,27,32,34
199,28,27,19
199,29,2,8
199,30,12,18
199,31,-3,8
200,1,64,62
200,2,59,62
200,3,59,59
200,4,47,50
200,5,47,35
200,6,41,25
200,7,31,15
200,8,36,15
200,9,33,7
200,10,33,-9
201,1,65,60
201,2,61,45
201,3,58,35
201,4,64,35
201,5,59,31
201,6,54,20
201,7,54,26
201,8,54,24
201,9,64,34
201,10,52,9
201,11,52,0
202,1,65,55
202,2,59,35
202,3,45,23
202,4,31,9
202,5,31,-1
203,1,73,61
203,2,58,46
203,3,58,36
203,4,48,26
203,5,48,28
203,6,33,8
203,7,33,-17
204,1,63,63
204,2,50,50
204,3,38,40
204,4,48,50
204,5,54,50
204,6,54,45
204,7,54,43
204,8,54,41
204,9,54,39
204,10,52,24
204,11,50,8
204,12,48,2
204,13,48,-8
205,1,64,67
205,2,54,59
205,3,54,59
205,4,54,61
205,5,51,48
205,6,51,33
205,7,51,28
205,8,51,27
205,9,39,2
205,10,39,-4
206,1,75,60
206,2,71,40
206,3,56,35
206,4,51,32
206,5,46,21
206,6,42,11
206,7,42,-1
207,1,60,63
207,2,47,48
207,3,45,36
207,4,43,30
207,5,30,14
207,6,25,4
207,7,32,4
207,8,32,-7
208,1,62,66
208,2,62,68
208,3,62,63
208,4,62,61
208,5,60,48
208,6,50,33
208,7,25,13
208,8,21,13
208,9,10,1
208,10,5,1
208,11,3,1
208,12,0,1
209,1,60,63
209,2,47,50
209,3,36,48
209,4,24,40
209,5,20,40
209,6,25,40
209,7,21,40
209,8,22,40
209,9,10,25
209,10,-5,17
210,1,63,63
210,2,53,57
210,3,41,53
210,4,27,38
210,5,17,30
210,6,27,40
210,7,13,20
210,8,8,20
210,9,6,20
210,10,1,20
210,11,0,20
211,1,64,67
211,2,62,55
211,3,52,35
211,4,38,22
211,5,25,7
211,6,23,7
211,7,23,7
211,8,23,-13
212,1,61,75
212,2,57,75
212,3,45,65
212,4,32,53
212,5,21,39
212,6,31,49
212,7,31,45
212,8,21,35
212,9,9,23
212,10,-3,9
213,1,65,61
213,2,65,56
213,3,50,42
213,4,38,27
213,5,38,25
213,6,38,21
213,7,38,20
213,8,23,8
213,9,33,18
213,10,33,18
213,11,41,18
213,12,41,15
213,13,47,15
213,14,47,0
214,1,61,55
214,2,61,49
214,3,56,37
214,4,50,29
214,5,30,14
214,6,30,-6
215,1,60,69
215,2,55,61
215,3,43,46
215,4,29,31
215,5,14,6
215,6,12,6
215,7,7,6
215,8,2,6
215,9,-3,6
216,1,67,64
216,2,52,54
216,3,38,48
216,4,28,38
216,5,17,36
216,6,3,32
216,7,8,32
216,8,8,29
216,9,6,29
216,10,-5,19
217,1,63,69
217,2,55,59
217,3,45,51
217,4,32,38
217,5,29,38
217,6,37,38
217,7,24,18
217,8,22,18
217,9,10,8
217,10,10,8
217,11,20,18
217,12,16,18
217,13,15,18
217,14,0,12
218,1,70,60
218,2,68,50
218,3,58,40
218,4,55,34
218,5,60,34
218,6,58,20
218,7,48,12
218,8,48,12
218,9,48,-2
219,1,50,75
219,2,44,60
219,3,40,60
219,4,30,48
219,5,30,43
219,6,30,48
219,7,30,54
219,8,18,51
219,9,24,51
219,10,14,41
219,11,24,51
219,12,24,51
219,13,23,51
219,14,11,37
219,15,-9,25
220,1,63,63
220,2,48,59
220,3,48,59
220,4,46,43
220,5,37,37
220,6,29,17
220,7,29,-8
221,1,69,71
221,2,69,66
221,3,54,46
221,4,54,50
221,5,54,48
221,6,29,46
221,7,17,31
221,8,14,31
221,9,9,31
221,10,15,31
221,11,0,23
222,1,69,63
222,2,65,63
222,3,61,51
222,4,46,45
222,5,21,33
222,6,29,33
222,7,16,19
222,8,12,19
222,9,11,19
222,10,6,19
222,11,-5,7
223,1,50,75
223,2,46,62
223,3,34,51
223,4,22,31
223,5,22,31
223,6,19,31
223,7,4,16
223,8,-1,8
224,1,50,65
224,2,45,54
224,3,35,41
224,4,34,41
224,5,23,30
224,6,19,30
224,7,19,30
224,8,7,26
224,9,-7,14
225,1,67,69
225,2,53,44
225,3,50,28
225,4,40,18
225,5,25,5
225,6,25,-7
226,1,59,60
226,2,54,46
226,3,54,41
226,4,39,38
226,5,39,28
226,6,26,12
226,7,26,0
227,1,75,75
227,2,65,63
227,3,55,63
227,4,45,48
227,5,30,36
227,6,18,23
227,7,15,23
227,8,13,23
227,9,1,11
227,10,-1,11
228,1,63,64
228,2,48,58
228,3,33,43
228,4,22,28
228,5,22,28
228,6,17,28
228,7,12,13
228,8,0,5
229,1,63,60
229,2,51,45
229,3,51,41
229,4,41,36
229,5,35,36
229,6,25,26
229,7,22,26
229,8,19,26
229,9,16,26
229,10,4,17
229,11,-10,14
230,1,60,69
230,2,50,57
230,3,39,51
230,4,39,50
230,5,37,37
230,6,33,25
230,7,33,23
230,8,33,20
230,9,33,28
230,10,18,17
230,11,6,3
230,12,6,-22
231,1,55,63
231,2,45,49
231,3,42,37
231,4,34,17
231,5,34,15
231,6,44,25
231,7,38,13
231,8,38,-2
232,1,55,66
232,2,42,56
232,3,31,31
232,4,31,27
232,5,28,17
232,6,12,5
232,7,7,5
232,8,2,5
232,9,4,5
232,10,0,3
233,1,50,66
233,2,25,54
233,3,20,54
233,4,10,54
233,5,20,64
233,6,17,52
233,7,7,40
233,8,2,40
233,9,12,50
233,10,2,46
233,11,4,46
233,12,-4,32
234,1,67,64
234,2,42,58
234,3,32,52
234,4,30,37
234,5,17,21
234,6,16,21
234,7,11,21
234,8,-3,7
235,1,67,55
235,2,63,47
235,3,59,32
235,4,56,17
235,5,56,12
235,6,45,4
235,7,45,-11
236,1,50,60
236,2,36,50
236,3,22,38
236,4,7,25
236,5,7,26
236,6,17,36
236,7,15,36
236,8,15,36
236,9,13,36
236,10,13,36
236,11,11,36
236,12,15,36
236,13,13,36
236,14,11,36
236,15,1,11
236,16,-4,11
237,1,67,62
237,2,61,48
237,3,56,40
237,4,51,26
237,5,51,21
237,6,51,25
237,7,51,20
237,8,51,19
237,9,51,18
237,10,47,7
237,11,47,13
237,12,47,13
237,13,57,23
237,14,57,21
237,15,53,8
237,16,53,-17
238,1,71,75
238,2,61,69
238,3,46,54
238,4,33,40
238,5,28,40
238,6,16,34
238,7,13,34
238,8,13,34
238,9,8,34
238,10,8,24
238,11,3,24
238,12,-2,24
239,1,60,60
239,2,48,35
239,3,58,45
239,4,47,30
239,5,33,18
239,6,22,6
239,7,22,6
239,8,18,6
239,9,13,6
239,10,13,-2
240,1,60,75
240,2,50,65
240,3,46,53
240,4,26,47
240,5,22,36
240,6,19,36
240,7,7,22
240,8,5,22
240,9,4,22
240,10,-1,22
241,1,63,62
241,2,63,62
241,3,53,52
241,4,42,37
241,5,27,31
241,6,26,31
241,7,16,16
241,8,12,16
241,9,8,16
241,10,6,16
241,11,2,16
241,12,0,16
242,1,75,71
242,2,65,65
242,3,63,60
242,4,51,46
242,5,39,26
242,6,27,11
242,7,27,-1
243,1,65,63
243,2,53,51
243,3,43,31
243,4,33,23
243,5,33,-2
244,1,67,62
244,2,75,72
244,3,75,75
244,4,65,55
244,5,55,47
244,6,55,51
244,7,41,39
244,8,26,28
244,9,12,14
244,10,17,14
244,11,27,24
244,12,17,11
244,13,27,21
244,14,12,15
244,15,8,15
244,16,-4,9
245,1,63,71
245,2,53,56
245,3,40,45
245,4,40,53
245,5,39,53
245,6,26,41
245,7,15,26
245,8,11,26
245,9,9,26
245,10,-4,18
246,1,63,66
246,2,48,54
246,3,38,45
246,4,27,39
246,5,14,26
246,6,9,26
246,7,9,26
246,8,5,26
246,9,7,26
246,10,7,26
246,11,3,26
246,12,-8,18
247,1,67,65
247,2,57,52
247,3,43,43
247,4,37,35
247,5,25,20
247,6,11,9
247,7,11,-3
248,1,71,75
248,2,58,73
248,3,45,58
248,4,30,50
248,5,15,36
248,6,-5,30
249,1,71,60
249,2,59,48
249,3,59,38
249,4,57,24
249,5,47,24
249,6,47,22
249,7,47,12
249,8,47,0
250,1,55,75
250,2,47,72
250,3,36,66
250,4,25,51
250,5,20,39
250,6,16,39
250,7,14,39
250,8,-1,39
251,1,72,66
251,2,57,58
251,3,42,43
251,4,30,28
251,5,15,13
251,6,13,13
251,7,20,13
251,8,20,-3
252,1,69,75
252,2,56,64
252,3,46,58
252,4,46,53
252,5,31,44
252,6,19,29
252,7,18,29
252,8,5,19
252,9,-7,9
253,1,63,62
253,2,49,58
253,3,34,46
253,4,19,31
253,5,16,31
253,6,14,31
253,7,8,31
253,8,-2,31
254,1,67,62
254,2,55,53
254,3,41,41
254,4,33,37
254,5,20,22
254,6,6,11
254,7,1,11
254,8,-14,3
255,1,71,67
255,2,71,64
255,3,61,56
255,4,47,53
255,5,37,42
255,6,23,39
255,7,22,39
255,8,9,24
255,9,5,24
255,10,-10,9
256,1,71,75
256,2,60,55
256,3,60,55
256,4,50,45
256,5,36,35
256,6,21,23
256,7,17,23
256,8,14,23
256,9,12,23
256,10,11,23
256,11,9,23
256,12,9,23
256,13,6,23
256,14,5,23
256,15,-7,20
257,1,70,67
257,2,70,71
257,3,60,46
257,4,60,31
257,5,60,37
257,6,45,25
257,7,45,29
257,8,55,39
257,9,65,49
257,10,65,45
257,11,65,35
257,12,45,21
257,13,45,17
257,14,55,27
257,15,55,29
257,16,55,31
257,17,65,41
257,18,65,36
257,19,57,25
257,20,57,22
257,21,57,26
257,22,57,27
257,23,57,33
257,24,57,33
257,25,57,39
257,26,57,36
257,27,57,40
257,28,57,39
257,29,67,49
257,30,67,47
257,31,67,37
257,32,67,33
257,33,67,35
257,34,67,39
257,35,67,38
257,36,67,40
257,37,67,48
257,38,67,45
257,39,71,45
257,40,58,30
257,41,58,30
257,42,54,16
257,43,54,11
257,44,29,1
257,45,29,-9
258,1,73,69
258,2,63,57
258,3,50,42
258,4,49,42
258,5,46,33
258,6,32,8
258,7,32,-7
259,1,75,74
259,2,75,75
259,3,71,75
259,4,69,63
259,5,59,48
259,6,55,33
259,7,55,32
259,8,55,28
259,9,55,18
259,10,55,16
259,11,55,15
259,12,55,11
259,13,55,-14
260,1,73,67
260,2,61,67
260,3,49,58
260,4,39,54
260,5,29,34
260,6,15,22
260,7,0,8
261,1,73,61
261,2,73,63
261,3,62,51
261,4,49,38
261,5,38,30
261,6,38,28
261,7,38,28
261,8,38,27
261,9,38,17
261,10,38,13
261,11,38,19
261,12,18,4
261,13,23,4
261,14,20,4
261,15,30,14
261,16,30,0
262,1,71,60
262,2,61,50
262,3,61,57
262,4,61,57
262,5,56,57
262,6,54,57
262,7,54,52
262,8,54,50
262,9,54,48
262,10,54,53
262,11,54,52
262,12,48,50
262,13,33,30
262,14,23,28
262,15,31,28
262,16,28,23
262,17,27,23
262,18,27,23
262,19,12,10
262,20,1,1
262,21,-4,1
263,1,55,65
263,2,41,50
263,3,38,40
263,4,35,40
263,5,45,50
263,6,31,42
263,7,16,36
263,8,26,46
263,9,15,41
263,10,0,29
264,1,70,65
264,2,57,50
264,3,57,50
264,4,44,34
264,5,29,19
264,6,25,7
264,7,25,-5
265,1,55,60
265,2,43,56
265,3,28,42
265,4,36,42
265,5,21,33
265,6,21,39
265,7,11,39
265,8,5,39
265,9,-7,26
266,1,55,64
266,2,50,64
266,3,60,74
266,4,47,59
266,5,47,63
266,6,33,59
266,7,20,46
266,8,6,30
266,9,2,30
266,10,-2,30
267,1,66,61
267,2,51,46
267,3,51,44
267,4,51,43
267,5,51,41
267,6,51,41
267,7,40,27
267,8,40,26
267,9,28,16
267,10,18,5
267,11,18,-1
268,1,75,73
268,2,75,68
268,3,75,67
268,4,60,55
268,5,46,41
268,6,46,37
268,7,42,37
268,8,31,22
268,9,41,32
268,10,30,21
268,11,17,7
268,12,27,17
268,13,19,4
268,14,19,-8
269,1,69,63
269,2,56,55
269,3,42,45
269,4,32,37
269,5,18,22
269,6,17,22
269,7,19,22
269,8,16,22
269,9,16,22
269,10,18,22
269,11,3,11
269,12,1,11
269,13,1,-9
270,1,63,63
270,2,52,51
270,3,39,47
270,4,39,37
270,5,24,22
270,6,22,22
270,7,20,22
270,8,30,32
270,9,21,22
270,10,31,32
270,11,31,33
270,12,31,37
270,13,31,39
270,14,41,49
270,15,41,54
270,16,36,41
270,17,36,31
270,18,36,30
270,19,36,25
270,20,36,31
270,21,23,26
270,22,33,36
270,23,43,46
270,24,43,36
270,25,29,23
270,26,16,8
270,27,16,-8
271,1,50,63
271,2,38,55
271,3,22,41
271,4,20,41
271,5,0,29
272,1,65,72
272,2,71,72
272,3,75,75
272,4,67,65
272,5,54,57
272,6,41,45
272,7,31,33
272,8,17,18
272,9,16,18
272,10,13,18
272,11,12,18
272,12,12,18
272,13,11,18
272,14,8,18
272,15,-7,8
273,1,55,70
273,2,45,60
273,3,30,50
273,4,30,47
273,5,35,47
273,6,25,43
273,7,35,53
273,8,35,57
273,9,35,56
273,10,20,48
273,11,26,48
273,12,24,36
273,13,20,28
273,14,18,28
273,15,8,17
273,16,-8,12
274,1,65,67
274,2,54,54
274,3,40,44
274,4,25,32
274,5,35,42
274,6,23,32
274,7,29,32
274,8,37,32
274,9,27,17
274,10,26,17
274,11,12,2
274,12,8,2
274,13,8,-10
275,1,75,60
275,2,75,50
275,3,75,60
275,4,75,54
275,5,72,34
275,6,72,38
275,7,58,23
275,8,58,23
275,9,58,29
275,10,55,19
275,11,65,29
275,12,65,27
275,13,65,31
275,14,63,11
275,15,60,1
275,16,60,-11
276,1,67,65
276,2,54,52
276,3,41,38
276,4,31,22
276,5,31,19
276,6,31,24
276,7,31,19
276,8,31,15
276,9,31,13
276,10,31,0
277,1,67,75
277,2,67,75
277,3,67,75
277,4,67,70
277,5,55,55
277,6,52,49
277,7,52,46
277,8,46,42
277,9,42,34
277,10,52,44
277,11,52,39
277,12,52,37
277,13,62,47
277,14,62,46
277,15,72,56
277,16,62,56
277,17,60,41
277,18,60,36
277,19,60,37
277,20,50,25
277,21,50,15
277,22,60,25
277,23,60,19
277,24,60,19
277,25,60,17
277,26,60,19
277,27,70,29
277,28,70,28
277,29,70,25
277,30,70,25
277,31,70,22
277,32,70,19
277,33,70,-6
278,1,59,62
278,2,45,52
278,3,55,62
278,4,45,52
278,5,42,37
278,6,30,27
278,7,30,27
278,8,28,12
278,9,28,19
278,10,18,6
278,11,16,6
278,12,26,16
278,13,13,6
278,14,10,6
278,15,9,6
278,16,9,-7
279,1,55,60
279,2,44,49
279,3,29,37
279,4,29,38
279,5,39,48
279,6,26,37
279,7,26,32
279,8,26,32
279,9,21,17
279,10,19,17
279,11,15,17
279,12,4,4
279,13,-1,4
280,1,61,65
280,2,51,57
280,3,39,51
280,4,36,45
280,5,36,46
280,6,32,32
280,7,26,17
280,8,26,17
280,9,12,9
280,10,12,-5
281,1,60,62
281,2,54,47
281,3,54,45
281,4,54,43
281,5,54,41
281,6,54,39
281,7,54,37
281,8,54,36
281,9,54,26
281,10,54,33
281,11,54,29
281,12,54,28
281,13,54,32
281,14,54,30
281,15,46,20
281,16,46,18
281,17,46,-2
282,1,64,61
282,2,52,50
282,3,47,38
282,4,33,30
282,5,30,5
282,6,30,-7
283,1,55,62
283,2,40,56
283,3,40,51
283,4,34,39
283,5,26,24
283,6,15,4
283,7,12,4
283,8,11,4
283,9,10,4
283,10,5,4
283,11,5,4
283,12,5,-9
284,1,70,61
284,2,75,71
284,3,75,75
284,4,50,63
284,5,45,53
284,6,45,59
284,7,41,47
284,8,28,37
284,9,26,22
284,10,22,6
284,11,22,-5
285,1,67,60
285,2,70,60
285,3,58,47
285,4,53,37
285,5,53,27
285,6,53,29
285,7,53,28
285,8,63,38
285,9,60,32
285,10,56,22
285,11,56,20
285,12,56,20
285,13,66,30
285,14,66,30
285,15,66,27
285,16,66,31
285,17,46,29
285,18,52,29
285,19,49,17
285,20,49,25
285,21,49,25
285,22,49,26
285,23,49,30
285,24,49,15
285,25,49,17
285,26,39,11
285,27,39,0
286,1,71,75
286,2,71,75
286,3,71,75
286,4,71,71
286,5,57,56
286,6,43,42
286,7,39,38
286,8,37,23
286,9,37,22
286,10,37,26
286,11,37,26
286,12,37,24
286,13,37,28
286,14,28,18
286,15,28,14
286,16,20,4
286,17,20,-6
287,1,50,55
287,2,50,50
287,3,37,37
287,4,27,28
287,5,14,18
287,6,24,28
287,7,22,28
287,8,18,28
287,9,6,18
287,10,6,16
287,11,16,26
287,12,6,14
287,13,16,24
287,14,11,24
287,15,0,10
288,1,60,55
288,2,67,55
288,3,63,44
288,4,63,42
288,5,63,41
288,6,63,37
288,7,63,36
288,8,63,38
288,9,49,25
288,10,49,29
288,11,49,27
288,12,46,22
288,13,46,12
288,14,46,-1
289,1,65,69
289,2,54,56
289,3,43,48
289,4,28,39
289,5,15,35
289,6,-1,22
290,1,67,65
290,2,60,65
290,3,49,55
290,4,34,46
290,5,20,40
290,6,18,40
290,7,14,40
290,8,18,40
290,9,16,40
290,10,14,40
290,11,-6,30
291,1,75,75
291,2,59,60
291,3,55,52
291,4,55,54
291,5,65,64
291,6,65,54
291,7,65,55
291,8,55,49
291,9,55,47
291,10,55,47
291,11,55,42
291,12,55,46
291,13,53,32
291,14,53,26
291,15,53,16
291,16,53,0
292,1,67,62
292,2,62,49
292,3,58,35
292,4,56,19
292,5,56,18
292,6,42,7
292,7,42,11
292,8,42,0
293,1,69,75
293,2,65,75
293,3,54,60
293,4,40,35
293,5,40,31
293,6,25,19
293,7,35,29
293,8,35,35
293,9,20,25
293,10,20,25
293,11,26,25
293,12,26,27
293,13,12,15
293,14,-1,2
294,1,63,55
294,2,63,57
294,3,63,55
294,4,63,54
294,5,63,58
294,6,63,63
294,7,59,51
294,8,59,50
294,9,59,51
294,10,59,47
294,11,59,51
294,12,59,50
294,13,59,48
294,14,59,46
294,15,59,46
294,16,59,52
294,17,59,58
294,18,59,48
294,19,59,43
294,20,59,49
294,21,59,47
294,22,59,42
294,23,59,49
294,24,59,49
294,25,45,39
294,26,45,46
294,27,43,33
294,28,32,13
294,29,32,-2
295,1,75,72
295,2,75,75
295,3,60,55
295,4,60,51
295,5,60,45
295,6,60,45
295,7,60,40
295,8,60,35
295,9,60,33
295,10,52,29
295,11,47,17
295,12,47,15
295,13,47,20
295,14,47,16
295,15,47,14
295,16,47,-1
296,1,55,60
296,2,44,57
296,3,41,57
296,4,26,47
296,5,11,41
296,6,3,26
296,7,3,26
296,8,13,36
296,9,17,36
296,10,5,33
296,11,-1,22
297,1,60,64
297,2,35,53
297,3,30,53
297,4,30,43
297,5,17,39
297,6,15,39
297,7,5,39
297,8,0,39
298,1,55,61
298,2,51,61
298,3,37,46
298,4,25,33
298,5,25,33
298,6,21,33
298,7,18,33
298,8,3,19
298,9,3,19
298,10,0,19
299,1,62,65
299,2,52,53
299,3,38,43
299,4,25,30
299,5,15,19
299,6,0,17
300,1,50,50
300,2,45,40
300,3,41,29
300,4,41,36
300,5,39,28
300,6,39,26
300,7,19,14
300,8,19,14
300,9,29,24
300,10,14,16
300,11,13,16
300,12,11,16
300,13,1,6
300,14,-2,6
301,1,50,60
301,2,36,54
301,3,21,39
301,4,6,29
301,5,-7,17
302,1,63,71
302,2,48,57
302,3,32,43
302,4,20,28
302,5,19,28
302,6,29,38
302,7,16,24
302,8,12,24
302,9,-4,12
303,1,69,60
303,2,54,49
303,3,54,49
303,4,54,44
303,5,64,54
303,6,61,40
303,7,71,50
303,8,71,52
303,9,61,44
303,10,61,48
303,11,71,58
303,12,51,43
303,13,51,43
303,14,51,40
303,15,51,40
303,16,51,40
303,17,61,50
303,18,61,48
303,19,61,33
303,20,61,38
303,21,59,34
303,22,56,19
303,23,56,16
303,24,56,20
303,25,56,15
303,26,51,5
303,27,51,-6
304,1,69,73
304,2,58,61
304,3,56,61
304,4,43,51
304,5,28,37
304,6,22,22
304,7,17,22
304,8,7,16
304,9,5,16
304,10,15,26
304,11,12,26
304,12,10,26
304,13,10,26
304,14,-5,16
305,1,60,64
305,2,48,60
305,3,48,59
305,4,48,60
305,5,48,57
305,6,42,41
305,7,30,31
305,8,30,29
305,9,30,29
305,10,5,21
305,11,5,19
305,12,5,18
305,13,15,28
305,14,25,38
305,15,25,39
305,16,35,49
305,17,32,49
305,18,20,40
305,19,30,50
305,20,19,40
305,21,29,50
305,22,24,39
305,23,32,39
305,24,28,39
305,25,24,27
305,26,14,15
305,27,24,25
305,28,19,25
305,29,18,25
305,30,16,25
305,31,1,14
305,32,7,14
305,33,4,14
305,34,1,14
305,35,-2,14
306,1,63,61
306,2,63,51
306,3,53,47
306,4,63,57
306,5,43,47
306,6,43,32
306,7,35,22
306,8,35,12
306,9,35,0
307,1,71,55
307,2,55,35
307,3,55,33
307,4,55,30
307,5,51,18
307,6,47,6
307,7,47,-9
308,1,62,62
308,2,47,49
308,3,33,41
308,4,23,21
308,5,25,21
308,6,5,5
308,7,3,5
308,8,9,5
308,9,10,5
308,10,10,-15
309,1,66,75
309,2,62,63
309,3,52,48
309,4,52,44
309,5,52,39
309,6,52,41
309,7,52,26
309,8,52,16
309,9,39,5
309,10,39,-11
310,1,63,63
